% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
5.000      0.43982297       15.771329     0.067978608
5.000      0.50265482       12.356592     0.079502090
5.000      0.56548668       8.8185056     0.080785308
5.000      0.62831853       7.4973885     0.094214962
5.000      0.69115038       6.2118161      0.10389784
5.000      0.75398224       5.1759145      0.11239337
5.000      0.81681409       4.4161737      0.12192312
5.000      0.87964594       3.9432988      0.13597331
5.000      0.94247780       3.2937981      0.13969492
5.000       1.0053096       2.9670617      0.15272017
5.000       1.0681415       2.5163885      0.15535825
5.000       1.1309734       2.2811981      0.16718233
5.000       1.1938052       2.0051220      0.17282695
5.000       1.2566371       1.7786698      0.17881139
5.000       1.3194689       1.6101864      0.18738892
5.000       1.3823008       1.4174037      0.18965813
5.000       1.4451326       1.3185511      0.20159991
5.000       1.5079645       1.1975993      0.20804396
5.000       1.5707963       1.0826194      0.21257182
5.000       1.6336282       1.0143413      0.22403404
5.000       1.6964600      0.92172633      0.22798336
5.000       1.7592919      0.85570948      0.23605342
5.000       1.8221237      0.80750251      0.24748435
5.000       1.8849556      0.75766557      0.25706987
5.000       1.9477874      0.69454529      0.26001327
5.000       2.0106193      0.64667752      0.26628553
5.000       2.0734512      0.61814267      0.27915178
5.000       2.1362830      0.57254425      0.28278455
5.000       2.1991149      0.54345808      0.29280605
5.000       2.2619467      0.50673666      0.29709797
5.000       2.3247786      0.49398870      0.31443584
5.000       2.3876104      0.45629883      0.31463716
5.000       2.4504423      0.43215731      0.32214067
5.000       2.5132741      0.41404446      0.33299431
5.000       2.5761060      0.38875454      0.33669518
5.000       2.6389378      0.36499061      0.33981256
5.000       2.7017697      0.35318340      0.35287063
5.000       2.7646015      0.33787415      0.36167864
5.000       2.8274334      0.31564883      0.36145280
5.000       2.8902652      0.30299626      0.37061299
5.000       2.9530971      0.29282229      0.38203888
5.000       3.0159289      0.27971044      0.38872480
5.000       3.0787608      0.27027823      0.39958500
5.000       3.1415927      0.25950274      0.40762595
5.000       3.2044245      0.24500121      0.40840272
5.000       3.2672564      0.23816742      0.42082570
5.000       3.3300882      0.22558453      0.42203337
5.000       3.3929201      0.21992296      0.43517278
5.000       3.4557519      0.21201714      0.44327059
5.000       3.5185838      0.20055245      0.44259033
5.000       3.5814156      0.19509435      0.45402432
5.000       3.6442475      0.18624249      0.45663859
5.000       3.7070793      0.18260953      0.47129120
5.000       3.7699112      0.17643707      0.47890951
5.000       3.8327430      0.16792923      0.47898914
5.000       3.8955749      0.16419030      0.49173649
5.000       3.9584067      0.15926099      0.50042723
5.000       4.0212386      0.15382402      0.50672687
5.000       4.1469023      0.14644129      0.52906034
5.000       4.2725660      0.13203122      0.52169088
5.000       4.3982297      0.12685553      0.54678098
5.000       4.5238934      0.12137751      0.56930575
5.000       4.6495571      0.11510244      0.58612405
5.000       4.7752208      0.10639700      0.58692152
5.000       4.9008845      0.10219329      0.60941910
5.000       5.0265482     0.096546394      0.62117774
5.000       5.1522120     0.091595667      0.63463841
5.000       5.2778757     0.088076413      0.65600529
5.000       5.4035394     0.083397954      0.66659279
5.000       5.5292031     0.079733021      0.68280407
5.000       5.6548668     0.076066161      0.69683330
5.000       5.7805305     0.073316704      0.71742463
5.000       5.9061942     0.070413235      0.73493296
5.000       6.0318579     0.067876007      0.75464004
5.000       6.1575216     0.064140979      0.75861893
5.000       6.2831853     0.060973274      0.76621275
5.000       6.4088490     0.059980283      0.79986905
5.000       6.5345127     0.057369604      0.81094562
5.000       6.6601764     0.054213670      0.81140235
5.000       6.7858401     0.052317844      0.82819188
5.000       6.9115038     0.050160071      0.83896928
5.000       7.0371675     0.048643936      0.85880120
5.000       7.1628313     0.047200740      0.87876597
5.000       7.2884950     0.045308425      0.88871559
5.000       7.4141587     0.043491700      0.89797092
5.000       7.5398224     0.042306205      0.91866605
5.000       7.6654861     0.040995275      0.93545556
5.000       7.7911498     0.039502903      0.94646364
5.000       7.9168135     0.038163821      0.95934175
5.000       8.0424772     0.036458700      0.96081760
5.000       8.2938046     0.034022491      0.98332656
5.000       8.5451320     0.032646210       1.0319517
5.000       8.7964594     0.030632979       1.0562901
5.000       9.0477868     0.028403371       1.0657792
5.000       9.2991143     0.027390636       1.1158277
5.000       9.5504417     0.024890390       1.0984299
5.000       9.8017691     0.024204466       1.1547266
5.000       10.053096     0.022875002       1.1774188
5.000       10.304424     0.022263423       1.2340517
5.000       10.555751     0.020359955       1.2131501
5.000       10.807079     0.019241412       1.2303598
5.000       11.058406     0.019142397       1.3114272
5.000       11.309734     0.017775304       1.3027000
5.000       11.561061     0.016981533       1.3293527
5.000       11.812388     0.016344668       1.3647702
5.000       12.063716     0.015396325       1.3694009
5.000       12.315043     0.014477621       1.3698572
5.000       12.566371     0.013883540       1.3957257
5.000       12.817698     0.013702219       1.4618112
5.000       13.069025     0.013007262       1.4709089
5.000       13.320353     0.012422870       1.4874398
5.000       13.571680     0.011998255       1.5194597
5.000       13.823008     0.011402818       1.5257736
5.000       14.074335     0.010862872       1.5342587
5.000       14.325663     0.010508492       1.5651458
5.000       14.576990    0.0098477684       1.5452959
5.000       14.828317    0.0096214301       1.5892254
5.000       15.079645    0.0094697796       1.6450665
5.000       15.330972    0.0089128258       1.6270270
5.000       15.582300    0.0085407448       1.6370451
5.000       15.833627    0.0082512822       1.6593306
5.000       16.084954    0.0079949765       1.6855706
5.000       16.587609    0.0074240681       1.7165782
5.000       17.090264    0.0069998549       1.7701318
5.000       17.592919    0.0066369549       1.8308503
5.000       18.095574    0.0062098696       1.8641026
5.000       18.598229    0.0057802560       1.8837882
5.000       19.100883    0.0054927213       1.9391803
5.000       19.603538    0.0054381518       2.0755107
5.000       20.106193    0.0052711789       2.1705388
5.000       20.608848    0.0053873232       2.3889355
5.000       21.111503    0.0053282523       2.5398758
5.000       21.614157    0.0052793900       2.7006539
5.000       22.116812    0.0050393900       2.7619501
5.000       22.619467    0.0052617236       3.0849306
5.000       23.122122    0.0054890613       3.4375688
5.000       23.624777    0.0056113199       3.7483353
5.000       24.127432    0.0057426593       4.0861715
5.000       24.630086    0.0059324924       4.4906091
5.000       25.132741    0.0060080672       4.8319743
5.000       25.635396    0.0060910393       5.1985443
5.000       26.138051    0.0063290468       5.7256944
5.000       26.640706    0.0063477542       6.0803354
5.000       27.143361    0.0063797239       6.4634291
5.000       27.646015    0.0064839787       6.9407991
5.000       28.148670    0.0064440867       7.2812389
5.000       28.651325    0.0062952542       7.5009741
5.000       29.153980    0.0066139718       8.3028300
5.000       29.656635    0.0065299691       8.6287321
5.000       30.159289    0.0065157171       9.0551531
5.000       30.661944    0.0066028658       9.6427699
5.000       31.164599    0.0065498390       10.043510
5.000       31.667254    0.0066161451       10.644040
5.000       32.169909    0.0063469719       10.704991
5.000       33.175218    0.0063427976       11.732552
5.000       34.180528    0.0058051398       11.744087
5.000       35.185838    0.0058238362       12.852366
5.000       36.191147    0.0054611942       13.114898
5.000       37.196457    0.0052862757       13.782398
5.000       38.201767    0.0051463154       14.535066
5.000       39.207076    0.0048970277       14.951894
5.000       40.212386    0.0048482142       15.970981
5.000       41.217696    0.0046214737       16.394639
5.000       42.223005    0.0044603350       17.009250
5.000       43.228315    0.0042026939       17.198990
5.000       44.233625    0.0042501911       18.635296
5.000       45.238934    0.0040629361       19.056685
5.000       46.244244    0.0040693302       20.387606
5.000       47.249554    0.0037765570       20.181778
5.000       48.254863    0.0039654324       22.572729
5.000       49.260173    0.0037553236       22.740783
5.000       50.265482    0.0036913400       23.750014
5.000       51.270792    0.0036362763       24.827741
5.000       52.276102    0.0035150858       25.439922
5.000       53.281411    0.0035225756       26.993410
5.000       54.286721    0.0034078527       27.620523
5.000       55.292031    0.0034560315       29.596174
5.000       56.297340    0.0032237689       29.140554
5.000       57.302650    0.0031912748       30.419956
