% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
5.000       13.320353     0.010419776       1.2476014
5.000       13.571680    0.0099021523       1.2540092
5.000       13.823008    0.0092415041       1.2365753
5.000       14.074335    0.0086810139       1.2260957
5.000       14.325663    0.0082732375       1.2322247
5.000       14.576990    0.0075908023       1.1911364
5.000       14.828317    0.0072910145       1.2042976
5.000       15.079645    0.0071313021       1.2388320
5.000       15.330972    0.0065188956       1.1900176
5.000       15.582300    0.0061165658       1.1723912
5.000       15.833627    0.0058598228       1.1784088
5.000       16.084954    0.0054927452       1.1580284
5.000       16.587609    0.0048237207       1.1153311
5.000       17.090264    0.0043719069       1.1055731
5.000       17.592919    0.0040245905       1.1102113
5.000       18.095574    0.0035200139       1.0566513
5.000       18.598229    0.0030653044      0.99898417
5.000       19.100883    0.0027473140      0.96992668
5.000       19.603538    0.0027129725       1.0354259
5.000       20.106193    0.0024493886       1.0085966
5.000       20.608848    0.0025797272       1.1439451
5.000       21.111503    0.0025525523       1.2167528
5.000       21.614157    0.0024916515       1.2745958
5.000       22.116812    0.0022884978       1.2542622
5.000       22.619467    0.0025678943       1.5055477
5.000       23.122122    0.0027856257       1.7445205
5.000       23.624777    0.0027863511       1.8612694
5.000       24.127432    0.0029805447       2.1207974
5.000       24.630086    0.0031913011       2.4156602
5.000       25.132741    0.0032595401       2.6214777
5.000       25.635396    0.0034016853       2.9032503
5.000       26.138051    0.0034675370       3.1369743
5.000       26.640706    0.0036568703       3.5028133
5.000       27.143361    0.0036690657       3.7172057
5.000       27.646015    0.0036787263       3.9379063
5.000       28.148670    0.0038384837       4.3371416
5.000       28.651325    0.0036561637       4.3564229
5.000       29.153980    0.0039157070       4.9155713
5.000       29.656635    0.0038451962       5.0810604
5.000       30.159289    0.0038349365       5.3295648
5.000       30.661944    0.0039155165       5.7181875
5.000       31.164599    0.0038206192       5.8585298
5.000       31.667254    0.0037625433       6.0531715
5.000       32.169909    0.0035967126       6.0663223
5.000       33.175218    0.0035382865       6.5449243
5.000       34.180528    0.0031756419       6.4244815
5.000       35.185838    0.0028367330       6.2602605
5.000       36.191147    0.0026935801       6.4685539
5.000       37.196457    0.0026239437       6.8411560
5.000       38.201767    0.0023343746       6.5931225
5.000       39.207076    0.0020945202       6.3951125
5.000       40.212386    0.0021443687       7.0639765
5.000       41.217696    0.0019887477       7.0550658
5.000       42.223005    0.0017604783       6.7134904
5.000       43.228315    0.0015266815       6.2477499
5.000       44.233625    0.0016130119       7.0723772
5.000       45.238934    0.0014778297       6.9315720
5.000       46.244244    0.0013685329       6.8564381
5.000       47.249554    0.0012687899       6.7803654
5.000       48.254863    0.0013047211       7.4269622
5.000       49.260173    0.0010802666       6.5416756
5.000       50.265482    0.0010920252       7.0260705
5.000       51.270792    0.0010158882       6.9362744
5.000       52.276102    0.0010420222       7.5414839
5.000       53.281411   0.00095263445       7.3000142
5.000       54.286721   0.00094903739       7.6919139
5.000       55.292031   0.00097794999       8.3748016
5.000       56.297340   0.00086817921       7.8477159
5.000       57.302650   0.00075499366       7.1967710
5.000       58.307960   0.00083651227       8.4009057
5.000       59.313269   0.00066557043       7.0359034
5.000       60.318579   0.00078777679       8.7584397
5.000       61.323889   0.00074452852       8.6984257
5.000       62.329198   0.00074903500       9.1885502
5.000       63.334508   0.00060568120       7.7953488
5.000       64.339818   0.00065487395       8.8362389
5.000       66.350437   0.00067957111       10.056261
5.000       68.361056   0.00044482334       7.1991980
5.000       70.371675   0.00057443021       10.141477
5.000       72.382295   0.00040241212       7.7310477
5.000       74.392914   0.00049502724       10.325095
5.000       76.403533   0.00035297369       7.9754082
5.000       78.414153   0.00048630972       11.878636
5.000       80.424772   0.00049407524       13.020656
5.000       82.435391   0.00027534874       7.8143789
5.000       84.446011   0.00016422500       5.0101063
5.000       86.456630   0.00030707565       10.053344
5.000       88.467249   0.00019115619       6.7051145
5.000       90.477868   0.00024358204       9.1399243
5.000       92.488488   0.00028643898       11.480622
5.000       94.499107   0.00026602285       11.372929
5.000       96.509726   7.4263920e-05       3.3819048
5.000       98.520346   0.00012161268       5.8915139
5.000       100.53096   0.00010785976       5.5517416
5.000       102.54158   0.00018848176       10.295316
5.000       104.55220   8.5742323e-05       4.9643807
5.000       106.56282   0.00024513278       15.027571
5.000       108.57344   9.0564121e-05       5.8721516
5.000       110.58406   7.2960732e-05       4.9984695
5.000       112.59468   0.00018826367       13.614146
5.000       114.60530   0.00013288234       10.133317
5.000       116.61592   0.00012423340       9.9811861
5.000       118.62654   0.00012922461       10.928513
5.000       120.63716   0.00011418019       10.155570
5.000       122.64778   1.4042252e-05       1.3124600
5.000       124.65840   3.3640210e-05       3.3013651
5.000       126.66902   7.3012628e-05       7.5176037
5.000       128.67964   1.7339567e-05       1.8717074
5.000       132.70087   0.00015685156       18.568655
5.000       136.72211   0.00017378295       22.500580
5.000       140.74335  -1.8327837e-05      -2.5886012
5.000       144.76459   0.00014026370       21.557707
5.000       148.78583   0.00017329572       28.916305
5.000       152.80707   3.1781280e-05       5.7447609
5.000       156.82831  -3.5233544e-05      -6.8849366
5.000       160.84954  -5.9465275e-05      -12.536988
5.000       164.87078   4.0795369e-05       9.2621589
5.000       168.89202  -4.4816142e-05      -10.937854
5.000       172.91326  -3.7365941e-05      -9.7865829
5.000       176.93450   2.6808817e-05       7.5229030
5.000       180.95574   8.0946821e-05       24.298929
5.000       184.97698   2.0753188e-05       6.6543876
5.000       188.99821  -0.00012400686      -42.412030
5.000       193.01945   6.5344156e-05       23.805661
5.000       197.04069   3.5032602e-05       13.577206
5.000       201.06193  -5.9489410e-05      -24.496242
5.000       205.08317   1.0854397e-05       4.7431409
5.000       209.10441  -8.0623864e-06      -3.7344223
5.000       213.12565   4.0950057e-05       20.083153
5.000       217.14688   6.9823480e-05       36.218675
5.000       221.16812  -5.0038787e-05      -27.424873
5.000       225.18936   3.3298521e-05       19.263660
5.000       229.21060   6.1697508e-05       37.639338
5.000       233.23184   4.5044032e-05       28.951497
5.000       237.25308  -2.0911689e-05      -14.147996
5.000       241.27432  -3.0276082e-05      -21.542853
5.000       245.29555  -4.9289780e-05      -36.854979
5.000       249.31679  -3.7063591e-05      -29.098617
5.000       253.33803   4.5441704e-05       37.430536
5.000       257.35927   3.4249495e-05       29.576303
5.000       265.40175   9.9407141e-05       94.145416
5.000       273.44422   5.9698086e-05       61.835366
5.000       281.48670  -0.00015005726      -169.55122
5.000       289.52918  -2.7161627e-05      -33.396662
5.000       297.57166  -5.5455005e-06      -7.4026240
5.000       305.61413  -0.00010931984      -158.08460
5.000       313.65661   7.6388648e-05       119.41597
5.000       321.69909   2.2800264e-05       38.455603
5.000       329.74156   0.00010613101       192.76742
5.000       337.78404  -4.3755964e-05      -85.432851
5.000       345.82652   9.9864518e-05       209.24561
5.000       353.86900   1.1890147e-05       26.692240
5.000       361.91147  -4.8779095e-05      -117.14157
5.000       369.95395   0.00011579774       297.03892
5.000       377.99643  -5.3682247e-05      -146.88046
5.000       386.03891  -1.4165620e-05      -41.285646
5.000       394.08138  -4.3863174e-05      -135.99661
5.000       402.12386  -5.1761043e-05      -170.51116
5.000       410.16634  -7.8128966e-05      -273.12558
5.000       418.20881  -9.3277906e-05      -345.64366
5.000       426.25129   2.3923306e-05       93.861734
5.000       434.29377  -2.5951626e-06      -10.769254
5.000       442.33625   3.0355727e-06       13.309706
5.000       450.37872   5.0550978e-05       233.95558
5.000       458.42120  -2.3269051e-05      -113.56461
5.000       466.46368   0.00011925615       613.20336
5.000       474.50615   6.0836557e-05       329.27627
5.000       482.54863   0.00010175530       579.22934
5.000       490.59111   1.0961882e-05       65.571390
5.000       498.63359  -3.4094126e-05      -214.13833
5.000       506.67606  -3.4165040e-05      -225.13518
5.000       514.71854  -2.0591049e-05      -142.25193
5.500     0.062831853       111.23260    0.0013977901
5.500      0.12566371       168.66594     0.016956150
5.500      0.18849556       64.062129     0.021735768
5.500      0.25132741       41.747018     0.033574944
5.500      0.31415927       25.655231     0.040299143
5.500      0.37699112       18.461233     0.050109990
5.500      0.43982297       13.326443     0.057440501
5.500      0.50265482       10.451870     0.067247141
5.500      0.56548668       7.3904583     0.067703132
5.500      0.62831853       6.2681511     0.078767910
5.500      0.69115038       5.1757615     0.086568955
5.500      0.75398224       4.3335467     0.094101617
5.500      0.81681409       3.6798943      0.10159569
5.500      0.87964594       3.2806824      0.11312489
5.500      0.94247780       2.7347576      0.11598517
5.500       1.0053096       2.4576238      0.12649845
5.500       1.0681415       2.0779120      0.12828733
5.500       1.1309734       1.8756947      0.13746417
5.500       1.1938052       1.6429244      0.14160815
5.500       1.2566371       1.4515900      0.14592975
5.500       1.3194689       1.3103886      0.15249930
5.500       1.3823008       1.1541717      0.15443593
5.500       1.4451326       1.0745287      0.16429010
5.500       1.5079645      0.96673236      0.16793834
5.500       1.5707963      0.87638599      0.17207799
5.500       1.6336282      0.81998383      0.18110698
5.500       1.6964600      0.74357424      0.18391853
5.500       1.7592919      0.69002786      0.19034899
