% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
4.500       15.079645     0.018382938       3.1934381
4.500       15.330972     0.017573184       3.2079664
4.500       15.582300     0.016976306       3.2539293
4.500       15.833627     0.016522472       3.3226646
4.500       16.084954     0.016149331       3.4047427
4.500       16.587609     0.014896997       3.4444538
4.500       17.090264     0.014360508       3.6315028
4.500       17.592919     0.013615053       3.7558073
4.500       18.095574     0.013085046       3.9279195
4.500       18.598229     0.012398185       4.0405745
4.500       19.100883     0.011796001       4.1645244
4.500       19.603538     0.011503192       4.3902781
4.500       20.106193     0.011283245       4.6461564
4.500       20.608848     0.010846607       4.8097811
4.500       21.111503     0.010618113       5.0614511
4.500       21.614157     0.010447485       5.3443754
4.500       22.116812     0.010319134       5.6556314
4.500       22.619467     0.010292675       6.0345600
4.500       23.122122     0.010062649       6.3018149
4.500       23.624777     0.010010042       6.6866606
4.500       24.127432     0.010096157       7.1838897
4.500       24.630086     0.010021034       7.5854366
4.500       25.132741    0.0099647370       8.0141170
4.500       25.635396    0.0099532959       8.4948804
4.500       26.138051    0.0099169891       8.9715957
4.500       26.640706     0.010143211       9.7158968
4.500       27.143361    0.0097087746       9.8361586
4.500       27.646015    0.0098172405       10.508902
4.500       28.148670    0.0094790187       10.710439
4.500       28.651325    0.0094673952       11.280670
4.500       29.153980    0.0094332523       11.842005
4.500       29.656635    0.0093034481       12.293620
4.500       30.159289    0.0092419653       12.843929
4.500       30.661944    0.0090654011       13.239036
4.500       31.164599    0.0089896962       13.784782
4.500       31.667254    0.0087920170       14.144578
4.500       32.169909    0.0084824513       14.306754
4.500       33.175218    0.0082712207       15.299641
4.500       34.180528    0.0080101408       16.204913
4.500       35.185838    0.0073784238       16.283117
4.500       36.191147    0.0073813720       17.726149
4.500       37.196457    0.0069758177       18.187379
4.500       38.201767    0.0065938617       18.623463
4.500       39.207076    0.0068526326       20.922861
4.500       40.212386    0.0061861466       20.378396
4.500       41.217696    0.0058421694       20.725047
4.500       42.223005    0.0058016960       22.124459
4.500       43.228315    0.0055579183       22.745073
4.500       44.233625    0.0053324228       23.380426
4.500       45.238934    0.0054098207       25.374075
4.500       46.244244    0.0051541172       25.822459
4.500       47.249554    0.0051360273       27.446736
4.500       48.254863    0.0048109597       27.385788
4.500       49.260173    0.0048361579       29.285897
4.500       50.265482    0.0046848059       30.141956
4.500       51.270792    0.0046014448       31.417712
4.500       52.276102    0.0044413706       32.143773
4.500       53.281411    0.0042969377       32.927327
4.500       54.286721    0.0042379013       34.348038
4.500       55.292031    0.0041434144       35.482666
4.500       56.297340    0.0039258615       35.486966
4.500       57.302650    0.0040831403       38.921420
4.500       58.307960    0.0038320568       38.484489
4.500       59.313269    0.0037991308       40.161516
4.500       60.318579    0.0037057591       41.200335
4.500       61.323889    0.0037373661       43.664145
4.500       62.329198    0.0035632256       43.710745
4.500       63.334508    0.0034492102       44.392655
4.500       64.339818    0.0035255117       47.569862
4.500       66.350437    0.0034570459       51.157200
4.500       68.361056    0.0031909996       51.644407
4.500       70.371675    0.0031154538       55.002857
4.500       72.382295    0.0029829621       57.307972
4.500       74.392914    0.0028291521       59.009409
4.500       76.403533    0.0029090541       65.729812
4.500       78.414153    0.0027484238       67.133195
4.500       80.424772    0.0026561237       69.998392
4.500       82.435391    0.0026894978       76.327768
4.500       84.446011    0.0024868318       75.867204
4.500       86.456630    0.0025061536       82.048917
4.500       88.467249    0.0023444385       82.234996
4.500       90.477868    0.0022477873       84.343680
4.500       92.488488    0.0020945198       83.949434
4.500       94.499107    0.0021577748       92.248538
4.500       96.509726    0.0020159997       91.806614
4.500       98.520346    0.0020175397       97.739506
4.500       100.53096    0.0020569315       105.87408
4.500       102.54158    0.0020630671       112.68956
4.500       104.55220    0.0019249191       111.45057
4.500       106.56282    0.0018704595       114.66628
4.500       108.57344    0.0018409852       119.36895
4.500       110.58406    0.0017934525       122.86771
4.500       112.59468    0.0017201286       124.38981
4.500       114.60530    0.0017453154       133.09394
4.500       116.61592    0.0016089312       129.26509
4.500       118.62654    0.0015922253       134.65434
4.500       120.63716    0.0014893407       132.46697
4.500       122.64778    0.0014722233       137.60145
4.500       124.65840    0.0015153406       148.71170
4.500       126.66902    0.0014779410       152.17333
4.500       128.67964    0.0013519983       145.94051
4.500       132.70087    0.0013687910       162.04244
4.500       136.72211    0.0012415755       160.75322
4.500       140.74335    0.0012375298       174.78719
4.500       144.76459    0.0011626800       178.69710
4.500       148.78583    0.0011184302       186.62243
4.500       152.80707    0.0010322161       186.58262
4.500       156.82831    0.0010350253       202.25281
4.500       160.84954   0.00094915660       200.10947
4.500       164.87078   0.00092420199       209.83033
4.500       168.89202   0.00094824841       231.43007
4.500       172.91326   0.00086422309       226.35027
4.500       176.93450   0.00090169301       253.02680
4.500       180.95574   0.00082443722       247.48274
4.500       184.97698   0.00076999551       246.89453
4.500       188.99821   0.00079946562       273.42810
4.500       193.01945   0.00074424742       271.13828
4.500       197.04069   0.00059358611       230.04975
4.500       201.06193   0.00066575762       274.14223
4.500       205.08317   0.00064895847       283.58106
4.500       209.10441   0.00068031429       315.11524
4.500       213.12565   0.00055994219       274.61268
4.500       217.14688   0.00063731297       330.58551
4.500       221.16812   0.00045668594       250.29691
4.500       225.18936   0.00058108408       336.16527
4.500       229.21060   0.00048875942       298.17381
4.500       233.23184   0.00054299367       349.00249
4.500       237.25308   0.00049832810       337.14847
4.500       241.27432   0.00046074099       327.83883
4.500       245.29555   0.00041031293       306.79939
4.500       249.31679   0.00043977970       345.27094
4.500       253.33803   0.00038929927       320.66756
4.500       257.35927   0.00035821198       309.33554
4.500       265.40175   0.00036572715       346.36882
4.500       273.44422   0.00033283626       344.75228
4.500       281.48670   0.00034585718       390.78753
4.500       289.52918   0.00028582484       351.43681
4.500       297.57166   0.00025106455       335.14314
4.500       305.61413   0.00026174340       378.50036
4.500       313.65661   0.00022027334       344.34639
4.500       321.69909   0.00033068534       557.74373
4.500       329.74156   0.00019100517       346.92570
4.500       337.78404   0.00026129072       510.16614
4.500       345.82652   0.00026382370       552.78842
4.500       353.86900   0.00016689018       374.65245
4.500       361.91147   8.4742536e-05       203.50673
4.500       369.95395   0.00021925945       562.43402
4.500       377.99643   0.00022095235       604.54964
4.500       386.03891   0.00018592168       541.86803
4.500       394.08138   0.00016921745       524.65422
4.500       402.12386   0.00022150623       729.68553
4.500       410.16634   0.00017441565       609.72746
4.500       418.20881   8.5444350e-05       316.61622
4.500       426.25129   0.00022152901       869.15651
4.500       434.29377   0.00022733380       943.37654
4.500       442.33625   0.00021813928       956.44879
4.500       450.37872   0.00018213135       842.92427
4.500       458.42120   0.00012838543       626.58514
4.500       466.46368   0.00014631584       752.34163
4.500       474.50615   0.00015300143       828.11622
4.500       482.54863   0.00013006816       740.39676
4.500       490.59111   0.00020565928       1230.2053
4.500       498.63359   0.00010078022       632.98020
4.500       506.67606   0.00019110662       1259.3231
4.500       514.71854   0.00018775753       1297.1108
5.000     0.062831853       130.39035    0.0016385335
5.000      0.12566371       198.02657     0.019907803
5.000      0.18849556       75.095061     0.025479154
5.000      0.25132741       49.224583     0.039588758
5.000      0.31415927       30.320547     0.047627403
5.000      0.37699112       21.851228     0.059311575
5.000      0.43982297       15.769305     0.067969884
5.000      0.50265482       12.355212     0.079493208
5.000      0.56548668       8.8174233     0.080775394
5.000      0.62831853       7.4966818     0.094206082
5.000      0.69115038       6.2110308      0.10388470
5.000      0.75398224       5.1751908      0.11237766
5.000      0.81681409       4.4155095      0.12190478
5.000      0.87964594       3.9426390      0.13595055
