% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
5.000       13.069025     0.012070921       1.3650240
5.000       13.320353     0.011505163       1.3775591
5.000       13.571680     0.011066508       1.4014633
5.000       13.823008     0.010472691       1.4013163
5.000       14.074335    0.0099351274       1.4032252
5.000       14.325663    0.0095900414       1.4283508
5.000       14.576990    0.0089417073       1.4031182
5.000       14.828317    0.0086938963       1.4360195
5.000       15.079645    0.0085575489       1.4865961
5.000       15.330972    0.0080153882       1.4632007
5.000       15.582300    0.0076482698       1.4659802
5.000       15.833627    0.0073578385       1.4796593
5.000       16.084954    0.0071000822       1.4969012
5.000       16.587609    0.0065735867       1.5199316
5.000       17.090264    0.0061207086       1.5478123
5.000       17.592919    0.0057756141       1.5932434
5.000       18.095574    0.0053538792       1.6071481
5.000       18.598229    0.0049474133       1.6123644
5.000       19.100883    0.0046737110       1.6500324
5.000       19.603538    0.0046213690       1.7637795
5.000       20.106193    0.0044512984       1.8329327
5.000       20.608848    0.0045757446       2.0290520
5.000       21.111503    0.0045361807       2.1623104
5.000       21.614157    0.0044870642       2.2953424
5.000       22.116812    0.0042774336       2.3443429
5.000       22.619467    0.0045017860       2.6393818
5.000       23.122122    0.0047398303       2.9683569
5.000       23.624777    0.0048758591       3.2570509
5.000       24.127432    0.0050119883       3.5662648
5.000       24.630086    0.0051905918       3.9290263
5.000       25.132741    0.0052861100       4.2513419
5.000       25.635396    0.0053784413       4.5903605
5.000       26.138051    0.0056134410       5.0783078
5.000       26.640706    0.0056507640       5.4127080
5.000       27.143361    0.0057019777       5.7767906
5.000       27.646015    0.0058148226       6.2244984
5.000       28.148670    0.0057785128       6.5292002
5.000       28.651325    0.0056454232       6.7266820
5.000       29.153980    0.0059636759       7.4864829
5.000       29.656635    0.0058923528       7.7861829
5.000       30.159289    0.0058871333       8.1815850
5.000       30.661944    0.0059806255       8.7340553
5.000       31.164599    0.0059228064       9.0820195
5.000       31.667254    0.0059987827       9.6508286
5.000       32.169909    0.0057679893       9.7284622
5.000       33.175218    0.0057152001       10.571657
5.000       34.180528    0.0052743486       10.670270
5.000       35.185838    0.0052671084       11.623748
5.000       36.191147    0.0049146889       11.802482
5.000       37.196457    0.0047593410       12.408572
5.000       38.201767    0.0046090678       13.017683
5.000       39.207076    0.0044134774       13.475489
5.000       40.212386    0.0043586622       14.358299
5.000       41.217696    0.0041596104       14.756183
5.000       42.223005    0.0040076347       15.282901
5.000       43.228315    0.0037616685       15.394150
5.000       44.233625    0.0038032938       16.675840
5.000       45.238934    0.0036241855       16.998781
5.000       46.244244    0.0036470818       18.272115
5.000       47.249554    0.0033790204       18.057357
5.000       48.254863    0.0035437344       20.172266
5.000       49.260173    0.0033566357       20.326484
5.000       50.265482    0.0033005670       21.235788
5.000       51.270792    0.0032442418       22.151011
5.000       52.276102    0.0031376352       22.708178
5.000       53.281411    0.0031691854       24.285390
5.000       54.286721    0.0030533035       24.746915
5.000       55.292031    0.0031050245       26.590280
5.000       56.297340    0.0028997525       26.211678
5.000       57.302650    0.0028694543       27.352289
5.000       58.307960    0.0029413076       29.538894
5.000       59.313269    0.0028181861       29.791716
5.000       60.318579    0.0028275028       31.435952
5.000       61.323889    0.0028221919       32.972043
5.000       62.329198    0.0027391002       33.601046
5.000       63.334508    0.0025649976       33.012500
5.000       64.339818    0.0026819275       36.187349
5.000       66.350437    0.0026443794       39.131399
5.000       68.361056    0.0023522650       38.069993
5.000       70.371675    0.0023607825       41.679252
5.000       72.382295    0.0022067450       42.395470
5.000       74.392914    0.0023024122       48.022863
5.000       76.403533    0.0020359423       46.001930
5.000       78.414153    0.0021384613       52.234208
5.000       80.424772    0.0021441456       56.505934
5.000       82.435391    0.0020967681       59.506138
5.000       84.446011    0.0019746709       60.242417
5.000       86.456630    0.0019139280       62.660053
5.000       88.467249    0.0017524338       61.469469
5.000       90.477868    0.0018091095       67.883183
5.000       92.488488    0.0019324780       77.454713
5.000       94.499107    0.0018119638       77.464532
5.000       96.509726    0.0017610638       80.197088
5.000       98.520346    0.0016031970       77.666712
5.000       100.53096    0.0015893872       81.808705
5.000       102.54158    0.0016267012       88.854232
5.000       104.55220    0.0015194635       87.975167
5.000       106.56282    0.0014844329       91.001379
5.000       108.57344    0.0014091538       91.369129
5.000       110.58406    0.0013869595       95.019261
5.000       112.59468    0.0014000588       101.24420
5.000       114.60530    0.0014284200       108.92819
5.000       116.61592    0.0013625131       109.46731
5.000       118.62654    0.0013789692       116.61929
5.000       120.63716    0.0013297776       118.27489
5.000       122.64778    0.0012431285       116.18909
5.000       124.65840    0.0012015834       117.92036
5.000       126.66902    0.0012106513       124.65236
5.000       128.67964    0.0011817835       127.56679
5.000       132.70087    0.0012139294       143.70936
5.000       136.72211    0.0012149768       157.30935
5.000       140.74335   0.00098748797       139.47158
5.000       144.76459    0.0011266743       173.16323
5.000       148.78583   0.00096282062       160.65726
5.000       152.80707   0.00085773737       155.04398
5.000       156.82831   0.00087015005       170.03478
5.000       160.84954   0.00092924911       195.91239
5.000       164.87078   0.00076324944       173.28774
5.000       168.89202   0.00080108059       195.51220
5.000       172.91326   0.00081208768       212.69539
5.000       176.93450   0.00073970796       207.57168
5.000       180.95574   0.00068478577       205.56163
5.000       184.97698   0.00059891733       192.03932
5.000       188.99821   0.00065160640       222.85824
5.000       193.01945   0.00063591300       231.67075
5.000       197.04069   0.00056568162       219.23510
5.000       201.06193   0.00052093254       214.50691
5.000       205.08317   0.00052157557       227.91744
5.000       209.10441   0.00050283595       232.90893
5.000       213.12565   0.00054249243       266.05479
5.000       217.14688   0.00048545408       251.81362
5.000       221.16812   0.00042973866       235.52786
5.000       225.18936   0.00042351832       245.01128
5.000       229.21060   0.00041252997       251.66908
5.000       233.23184   0.00038769948       249.18907
5.000       237.25308   0.00039212518       265.29591
5.000       241.27432   0.00035521817       252.75439
5.000       245.29555   0.00042225738       315.73050
5.000       249.31679   0.00034458014       270.52979
5.000       253.33803   0.00032330909       266.31115
5.000       257.35927   0.00029195870       252.12223
5.000       265.40175   0.00029224700       276.77805
5.000       273.44422   0.00034691433       359.33437
5.000       281.48670   0.00032362016       365.66170
5.000       289.52918   0.00025402505       312.33727
5.000       297.57166   0.00015530996       207.32146
5.000       305.61413   0.00023831756       344.62487
5.000       313.65661   0.00020174587       315.38298
5.000       321.69909   0.00017335911       292.39263
5.000       329.74156   0.00021102364       383.28555
5.000       337.78404   0.00019694840       384.53875
5.000       345.82652   0.00018029194       377.76476
5.000       353.86900   9.1103835e-05       204.51938
5.000       361.91147   0.00015847594       380.57534
5.000       369.95395   0.00019549491       501.47435
5.000       377.99643   0.00014020629       383.61964
5.000       386.03891   0.00015289982       445.62593
5.000       394.08138   0.00016585710       514.23552
5.000       402.12386   0.00015453274       509.06156
5.000       410.16634   0.00011065724       386.83891
5.000       418.20881   0.00011166166       413.76512
5.000       426.25129   0.00014424990       565.95630
5.000       434.29377   0.00020408554       846.90225
5.000       442.33625   0.00011864501       520.20836
5.000       450.37872   0.00017860095       826.58520
5.000       458.42120   0.00016375105       799.18705
5.000       466.46368   0.00014956765       769.06213
5.000       474.50615   5.8009317e-05       313.97391
5.000       482.54863   0.00014609376       831.62049
5.000       490.59111   0.00015701786       939.24378
5.000       498.63359   0.00015802685       992.53478
5.000       506.67606   0.00015501195       1021.4723
5.000       514.71854   0.00021309723       1472.1684
5.500     0.062831853       111.27679    0.0013983453
5.500      0.12566371       168.72972     0.016962561
5.500      0.18849556       64.086476     0.021744029
5.500      0.25132741       41.760950     0.033586149
5.500      0.31415927       25.662774     0.040310991
5.500      0.37699112       18.465708     0.050122138
5.500      0.43982297       13.329082     0.057451877
5.500      0.50265482       10.452711     0.067252554
5.500      0.56548668       7.3907904     0.067706175
