logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000 
-3.951317726043618306e-01 8.006700688976450819e-03 7.844612847883219303e-03 7.672486520698798378e-03 7.488284018792561690e-03 7.283250419007605315e-03 7.042501710967470283e-03 6.748300371769203575e-03 6.377325913289375210e-03 6.291818324219074568e-03 6.199946838717225461e-03 6.104828650234032927e-03 6.002824851478765454e-03 5.896953359646524284e-03 5.783858777236391795e-03 5.664165450669447592e-03 5.538500414206362805e-03 5.404186879480507577e-03 5.263211687753305106e-03 5.113247338715276764e-03 4.955338589957324416e-03 4.784019562078878698e-03 4.606499110285933174e-03 4.415134238460536285e-03 4.211773904952479525e-03 4.006496684692955126e-03 3.769263628308426681e-03 3.526893394000481241e-03 3.281117235779864878e-03 3.006120639123916697e-03 2.719895240458832485e-03 2.419290310122578381e-03 2.101954512958937975e-03 1.766365776764707886e-03 1.417450135921956636e-03 1.049274434758633821e-03 6.575776166151494663e-04 2.585722594581004482e-04 -1.696996766380535462e-04 -6.059745887990948847e-04 -1.060415669803483176e-03 -1.536495875349592859e-03 -2.021539791911385140e-03 -2.524726144397913038e-03 -3.036343845838907103e-03 -3.559862573822536371e-03 -4.096326151268027578e-03 -4.640801570369093923e-03 -5.194621143306031932e-03 -5.751604257761582482e-03 -6.302901315448900151e-03 -6.852872443546189664e-03 -7.399659920500695036e-03 -7.944139271158386778e-03 -8.478921266844536425e-03 -8.998876013155198555e-03 -9.502607213382021842e-03 -9.988805027658859484e-03 -1.046087748885792847e-02 -1.091319379405742036e-02 -1.135303287674471751e-02 -1.177804413595195769e-02 -1.216450641904729367e-02 -1.250429284657574719e-02 -1.277230488442083860e-02 -1.298100704506636310e-02 -1.314116135449084483e-02 -1.324359799400743644e-02 -1.332733016905065029e-02
-3.814698398990976624e-01 8.154377393988146774e-03 7.994392003460906379e-03 7.819633512695720393e-03 7.634112767294749628e-03 7.423538683853461197e-03 7.177602993714012058e-03 6.881115620865486775e-03 6.503990497573934604e-03 6.415657847796936777e-03 6.323661912568525473e-03 6.224114788974111946e-03 6.121616174638334039e-03 6.013763828560567473e-03 5.897263538207487936e-03 5.775287347224140541e-03 5.646038871702243299e-03 5.509145718521583392e-03 5.365458497643546196e-03 5.211571094445982197e-03 5.048665583549889757e-03 4.869380315514382392e-03 4.687849439734726939e-03 4.492302331534551649e-03 4.293215596260380879e-03 4.075106279562621531e-03 3.841026038056848894e-03 3.585948761924541948e-03 3.328129380567082605e-03 3.055183978407013771e-03 2.763612877464259165e-03 2.451075487014784445e-03 2.122171997126647697e-03 1.781120597524816921e-03 1.426553561437835784e-03 1.041840290758889011e-03 6.493228898009240514e-04 2.393008597534391124e-04 -1.909333921025982840e-04 -6.427137406114710738e-04 -1.112060656489355934e-03 -1.594791718395791990e-03 -2.093911949544520652e-03 -2.610583849956640314e-03 -3.138183670031130090e-03 -3.679712726483329571e-03 -4.232850354303188158e-03 -4.789962496358953110e-03 -5.352973638591756317e-03 -5.918488006648594396e-03 -6.481924860615331623e-03 -7.046783968958543649e-03 -7.612445320524532932e-03 -8.175235496243217839e-03 -8.731057175146137578e-03 -9.272526974927900248e-03 -9.798019841901529220e-03 -1.030072982830476658e-02 -1.078897735644208239e-02 -1.126079485723462635e-02 -1.170638754703893884e-02 -1.212272985817945334e-02 -1.249777451806084044e-02 -1.282576501963871886e-02 -1.308911929282519267e-02 -1.328438233600950230e-02 -1.342401989319718172e-02 -1.352443549278839474e-02 -1.359139711046772857e-02
-3.680380224580588888e-01 8.270313192038259917e-03 8.099970694984045747e-03 7.917376022206056713e-03 7.723730474254596363e-03 7.507177290668614472e-03 7.250564288746828671e-03 6.940121354424420852e-03 6.551028562786338771e-03 6.460945982702195715e-03 6.365738370207061313e-03 6.265728573030595987e-03 6.157231241092693541e-03 6.044861609154135451e-03 5.925102162020264192e-03 5.799836517496003568e-03 5.667215976389474233e-03 5.524565897077378038e-03 5.375204400074261660e-03 5.217758998694068708e-03 5.050139708139217767e-03 4.866863561314507813e-03 4.674752044977960493e-03 4.487187016232987297e-03 4.268752659009541171e-03 4.040648619185027018e-03 3.804861664711715451e-03 3.547565161065523252e-03 3.279962388299173612e-03 2.997518588020256416e-03 2.696679940964542832e-03 2.375050052891462555e-03 2.043614418403868430e-03 1.693943518286031768e-03 1.319885423911030869e-03 9.331050689844610927e-04 5.284043082730238662e-04 1.072370378258323000e-04 -3.423627690799786565e-04 -7.983436986406778312e-04 -1.275385852417068545e-03 -1.768541650285615496e-03 -2.272804213775721748e-03 -2.793498612159036731e-03 -3.330571951810478142e-03 -3.879694055724986195e-03 -4.435622099587898000e-03 -5.005060849242752054e-03 -5.577667745776152333e-03 -6.147961471567478173e-03 -6.716649971541777467e-03 -7.278682168314868847e-03 -7.840837801912839758e-03 -8.401173124837743936e-03 -8.960354975548878026e-03 -9.504898664744595646e-03 -1.003301003455886117e-02 -1.053951561852931387e-02 -1.102664263545329384e-02 -1.149373967729184869e-02 -1.193420511971234055e-02 -1.234021863071557701e-02 -1.270693683690419379e-02 -1.304358797603458013e-02 -1.332202949616921941e-02 -1.354345953258380073e-02 -1.370266573774614471e-02 -1.380431400376045184e-02 -1.385348112283181846e-02
-3.548305813721670532e-01 8.414717339244814909e-03 8.238702508435637867e-03 8.059299489288523563e-03 7.861263691239401066e-03 7.636750470994645504e-03 7.377467548798729950e-03 7.061529233826480297e-03 6.662463184990125194e-03 6.571331775662762886e-03 6.473421213727810659e-03 6.369220883236647972e-03 6.259273499978722580e-03 6.143997586614782791e-03 6.022544806757170952e-03 5.892967822284953493e-03 5.756071642351935289e-03 5.612630065766353697e-03 5.460039897693090734e-03 5.297172670628476528e-03 5.124217051946174280e-03 4.941650012652707563e-03 4.744117489507133564e-03 4.544023313137192724e-03 4.322405795399647706e-03 4.091004648559083690e-03 3.851980034359634569e-03 3.591150969865826523e-03 3.319970607754178359e-03 3.026511482242118158e-03 2.715024912132991877e-03 2.389646009374345528e-03 2.047875332512863814e-03 1.688039824724501484e-03 1.309500990421876791e-03 9.122283181562838243e-04 4.968294539015975786e-04 6.463979476638623657e-05 -3.825509583270813750e-04 -8.559438198896452852e-04 -1.346566989148139260e-03 -1.850213704553728368e-03 -2.373960605419663666e-03 -2.904115962856861164e-03 -3.456121090661608362e-03 -4.015389174374744963e-03 -4.586625590903525319e-03 -5.167575273325174766e-03 -5.753748158744368714e-03 -6.344099660210521414e-03 -6.928684967104627342e-03 -7.509411083987389650e-03 -8.086382724079152137e-03 -8.656413354073045144e-03 -9.226538346856570649e-03 -9.775940266516014443e-03 -1.030974173769073216e-02 -1.082057979505904495e-02 -1.131444614444325480e-02 -1.178578666888909637e-02 -1.223611693757586071e-02 -1.266865066566421824e-02 -1.306312052736715613e-02 -1.340663856571587889e-02 -1.368545308525431423e-02 -1.390120585843108124e-02 -1.407093446980597039e-02 -1.417570617566867204e-02 -1.422647069744602429e-02
-3.417240853914508825e-01 8.535308443704849035e-03 8.355454634361015112e-03 8.165199762865565578e-03 7.957009629861398411e-03 7.725672157790486674e-03 7.453256414245035093e-03 7.121626728584502450e-03 6.706332078112176194e-03 6.611602166253800067e-03 6.508558157435953388e-03 6.402291643082540402e-03 6.288746860508965739e-03 6.169890199683507499e-03 6.043465990915262639e-03 5.910189586954921886e-03 5.770736653039631320e-03 5.622142536392289204e-03 5.464293707974600227e-03 5.298240096381954568e-03 5.119600055125106929e-03 4.932229784514801860e-03 4.732463577566912820e-03 4.525091059222735405e-03 4.301201510479983961e-03 4.058136515184786706e-03 3.807707087498004954e-03 3.543447722441308081e-03 3.260548716531804642e-03 2.962742889890141590e-03 2.646291538956756662e-03 2.308718317234276143e-03 1.955009269833786999e-03 1.589751118001977038e-03 1.199624815749684862e-03 7.855837319100312426e-04 3.599779753846193042e-04 -8.674111100387034976e-05 -5.518176237609962159e-04 -1.032084144539730181e-03 -1.537085745476368020e-03 -2.060984500308488294e-03 -2.597957993914889324e-03 -3.145726421461781438e-03 -3.711998968290390350e-03 -4.291956505978382873e-03 -4.879814003239188111e-03 -5.473862505374515151e-03 -6.070143494032799979e-03 -6.665927469645253553e-03 -7.254891480272088015e-03 -7.833145507871265567e-03 -8.410942948735365687e-03 -8.986953238200087041e-03 -9.551691616634185727e-03 -1.009174220348414523e-02 -1.061481830865307514e-02 -1.111793528401607521e-02 -1.160312229605466386e-02 -1.207407374625558277e-02 -1.252933638086986198e-02 -1.296259940235393489e-02 -1.334965932931794601e-02 -1.368411009706106164e-02 -1.395348215012676141e-02 -1.415859037250917669e-02 -1.430840018214592745e-02 -1.439726379505598501e-02 -1.443499941447568685e-02
-3.288519471947116135e-01 8.669458395632186412e-03 8.480910226434379418e-03 8.288397818485978077e-03 8.076416813065692354e-03 7.839801966416098597e-03 7.567182102171722893e-03 7.234055290409279609e-03 6.813868489877607064e-03 6.716224146826072806e-03 6.613327609215398188e-03 6.504029269461782461e-03 6.388886561805705126e-03 6.266947091009372056e-03 6.138796477353716634e-03 6.003701783147368312e-03 5.858557074675632345e-03 5.706897944912603729e-03 5.545977076948452496e-03 5.374592407538483947e-03 5.192946204673757477e-03 5.001527158333168160e-03 4.796752658965524121e-03 4.575772077764811603e-03 4.349364551134112834e-03 4.103670647258540402e-03 3.850601600285233350e-03 3.575328263077884143e-03 3.289842607361997788e-03 2.989243240094276426e-03 2.662439376449673469e-03 2.328678189921782552e-03 1.964493746105777303e-03 1.589005180492997172e-03 1.188562191005560322e-03 7.812679916682006669e-04 3.442425468599355650e-04 -1.090373817569666078e-04 -5.865261800707623121e-04 -1.074962362991027697e-03 -1.589322216496914580e-03 -2.123716672655592570e-03 -2.668262344211558799e-03 -3.232469485658194183e-03 -3.812239707167222168e-03 -4.403137417638191935e-03 -5.005924547982448618e-03 -5.615084838954943931e-03 -6.228989801771254303e-03 -6.838726680884729507e-03 -7.445029777816501021e-03 -8.044590855456704506e-03 -8.643992473285197140e-03 -9.240769276668930193e-03 -9.833464597537760685e-03 -1.040269207567588207e-02 -1.095206592960197046e-02 -1.147893442469811835e-02 -1.198718545503318390e-02 -1.246589450854651906e-02 -1.291765300167632344e-02 -1.333603839122446399e-02 -1.371752737847311936e-02 -1.404768118833738151e-02 -1.430808639396021799e-02 -1.449560238131584501e-02 -1.464333670109016668e-02 -1.473503417189376240e-02 -1.479704270186596275e-02
-3.161809620852263913e-01 8.745696383176791364e-03 8.556194234710158900e-03 8.356014711828235395e-03 8.140228693380205036e-03 7.899988657373941889e-03 7.621535236656530772e-03 7.278975749635904595e-03 6.850332477531964268e-03 6.750738626573699226e-03 6.645909004386729019e-03 6.534699589753188709e-03 6.417678523324883873e-03 6.292441978987823280e-03 6.161125326033222924e-03 6.022970250997940200e-03 5.876133591438135843e-03 5.721558914937074740e-03 5.557808500790136809e-03 5.384818285692392036e-03 5.200449173465434075e-03 5.004250012790676522e-03 4.796955252317336611e-03 4.580371673005792336e-03 4.343709409344207253e-03 4.097396150041022686e-03 3.834919899337423544e-03 3.559124947228261854e-03 3.272983981824897567e-03 2.948540920224567482e-03 2.621656963170248839e-03 2.273653279087027405e-03 1.909541921808103867e-03 1.527522866323111680e-03 1.120816851614755668e-03 6.960314887220671060e-04 2.538043072076214273e-04 -2.097348434938744327e-04 -6.919158129910932611e-04 -1.199074873403271424e-03 -1.721775060704231614e-03 -2.264057691264073635e-03 -2.819928550576769697e-03 -3.394512009133771133e-03 -3.980069333742553700e-03 -4.582696720798108518e-03 -5.192229328163457808e-03 -5.818247759723328000e-03 -6.445480987396582859e-03 -7.080458255646734228e-03 -7.708723828141502213e-03 -8.329138135447024943e-03 -8.945995921102335019e-03 -9.553262421136639315e-03 -1.014533175718639393e-02 -1.071385082417112937e-02 -1.125510537472552280e-02 -1.177805054074857610e-02 -1.228614914046764067e-02 -1.277588375314331684e-02 -1.323943606056053428e-02 -1.367139126430316765e-02 -1.405905480352603008e-02 -1.440840649650623750e-02 -1.466447119576540746e-02 -1.487338744154921046e-02 -1.503119687290680080e-02 -1.514829338909908472e-02 -1.519082372092893027e-02
-3.036362563101347445e-01 8.917522012448506410e-03 8.723010240309532481e-03 8.523234655450111913e-03 8.302710448036671603e-03 8.059251761382581897e-03 7.773470038600461575e-03 7.423771515510953385e-03 6.981351926873420252e-03 6.877108934611775824e-03 6.769262632039742440e-03 6.653292158370386136e-03 6.531432736784746271e-03 6.404161627720811323e-03 6.269085251381989639e-03 6.125559652780461668e-03 5.973138714965255634e-03 5.812797550479449106e-03 5.644270805362750290e-03 5.463767132521782192e-03 5.272773563352772114e-03 5.068479442618377580e-03 4.852830871375393533e-03 4.624626353192823683e-03 4.382911722484409724e-03 4.121616941389075889e-03 3.853290462651762487e-03 3.562408694160201523e-03 3.253249891962373911e-03 2.929724486492604751e-03 2.587834077453939757e-03 2.232176138097614719e-03 1.846250113867404456e-03 1.456616491896169183e-03 1.029342629722092110e-03 5.911418464699929459e-04 1.305145965405174002e-04 -3.501598650222425353e-04 -8.480464788126247265e-04 -1.369568219419681687e-03 -1.909564196889430203e-03 -2.471397336993558669e-03 -3.044192136725912094e-03 -3.637138225214797162e-03 -4.241837931684171691e-03 -4.864229583368595046e-03 -5.497003967198248013e-03 -6.137398432572711664e-03 -6.780146085945683646e-03 -7.416238411139369421e-03 -8.046483433132958427e-03 -8.667678357529120733e-03 -9.280344129965032926e-03 -9.887518805748767708e-03 -1.048091398867358366e-02 -1.104614673509590576e-02 -1.159090140046148583e-02 -1.210975619460686811e-02 -1.260752457142934671e-02 -1.307886664208292998e-02 -1.353382237563506736e-02 -1.396700165882060370e-02 -1.436030957814904765e-02 -1.470875853857281541e-02 -1.496644169489123009e-02 -1.515746838253656352e-02 -1.529972269618406523e-02 -1.537758722387598358e-02 -1.539377747026514885e-02
-2.911844058201392693e-01 9.048957422431490663e-03 8.846852831246464557e-03 8.644341887070108171e-03 8.418391044743046836e-03 8.167732248303936904e-03 7.875872742177485175e-03 7.518329484083150112e-03 7.067931068161618230e-03 6.961596958280029564e-03 6.851660409059774637e-03 6.733489922205651741e-03 6.609386726635512257e-03 6.478309543498179425e-03 6.339421748742569279e-03 6.192066122740095407e-03 6.038487597273107209e-03 5.874157622455651769e-03 5.700341683346630411e-03 5.514524915324346514e-03 5.318231013838964349e-03 5.109708015942544292e-03 4.888630053850036988e-03 4.653909136482278948e-03 4.405671379605429448e-03 4.140633172747931745e-03 3.860152919525468296e-03 3.566233443035060711e-03 3.253605981464556020e-03 2.926242193790988370e-03 2.564610573951900049e-03 2.197648587504836409e-03 1.814491716613200962e-03 1.406578847199447873e-03 9.806215875214074895e-04 5.244254307973146177e-04 5.795623147036084200e-05 -4.347024695174075103e-04 -9.446000634519125362e-04 -1.473380537088820512e-03 -2.025954423544753906e-03 -2.596157643291561058e-03 -3.181949936215080176e-03 -3.780157125062979639e-03 -4.390965537465240862e-03 -5.016791269780869131e-03 -5.650547312015875498e-03 -6.292675335974574728e-03 -6.945973482936937220e-03 -7.599286087599562388e-03 -8.256756429908376771e-03 -8.905629667444318540e-03 -9.545851932512727789e-03 -1.017600331041994439e-02 -1.079017782134459799e-02 -1.137609942418384840e-02 -1.192990902557993296e-02 -1.245307814306892066e-02 -1.295681811938222995e-02 -1.343508399406334944e-02 -1.389373310660648592e-02 -1.433249145052375127e-02 -1.472496250931319001e-02 -1.506111090790570629e-02 -1.530472564919731562e-02 -1.548516952524843851e-02 -1.560193916614575557e-02 -1.567467843102024819e-02 -1.568072647408069037e-02
-2.788624767177361186e-01 9.178983499891902112e-03 8.976084832480095768e-03 8.761137502375540911e-03 8.532560751986179720e-03 8.279999657755065384e-03 7.978157263081394820e-03 7.612667560205036918e-03 7.148938181912464773e-03 7.041644639648217754e-03 6.927126246975126578e-03 6.807591423798190107e-03 6.680296518010100590e-03 6.545878653987695361e-03 6.403510144208733774e-03 6.253961452259831737e-03 6.093843777258337382e-03 5.925687457440684085e-03 5.746630614611084216e-03 5.556760910717542176e-03 5.356304294968227894e-03 5.143500176379311832e-03 4.916939900693695353e-03 4.677790553260715266e-03 4.423009475158514413e-03 4.149545981552311795e-03 3.864666605292933939e-03 3.557379917114295801e-03 3.240713729567038827e-03 2.909391820049303089e-03 2.551512467612111496e-03 2.172904003410498688e-03 1.779010296617437783e-03 1.361201879010749856e-03 9.327512951011445851e-04 4.680725351522035168e-04 -5.849817632023027326e-06 -4.995642793327277143e-04 -1.020725013778205027e-03 -1.559398179178356431e-03 -2.120641699538358595e-03 -2.698383943754258281e-03 -3.286573409467384577e-03 -3.898794887390732208e-03 -4.525949806491667317e-03 -5.159644164998547500e-03 -5.807575383901347928e-03 -6.472534540873355925e-03 -7.144379910338082874e-03 -7.815596981600935259e-03 -8.483061335954672141e-03 -9.142483773580728848e-03 -9.795795835735199297e-03 -1.043882305173070985e-02 -1.106694774763951339e-02 -1.166955367778864730e-02 -1.224390881698514226e-02 -1.278333762634015214e-02 -1.329599204823335434e-02 -1.378615658094604034e-02 -1.425268211720752236e-02 -1.469421345685600552e-02 -1.508815557206001808e-02 -1.542103579145930915e-02 -1.566956071450731000e-02 -1.583219211613146049e-02 -1.594013211935878943e-02 -1.598647893091502056e-02 -1.598697399522414769e-02
